,text,dict,entities,biluo,has_entity
695,"1) transfer learning with tensorflowthe tensorflow version of inception v3 is used for the clas-sification. originally, inception v3 by google is trained onthe imagenet dataset of 1000 classes, which is approximatelyover 1 million of training images. however, the tensorflowversion has 1001 classes and the 1 extra class is the back-ground class which was not in the imagenet dataset. thetraining images are of 224× 224 dimensional high-resolutioncolor images. to reduce the dimension of an input image,we use a 1× 1 conv layer. fig.5 describes the modified finalinception module. each of the max pool layers is 3 × 3 witha stride value of 1 and the same padding. at the end of eachinception module, we perform channel concatenation. thelearning rate was set to 0.005 with a batch size of 100, anda training step of 500.","{'entities': [(160, 168, 'DATASET_NAME'), (367, 375, 'DATASET_NAME')]}","[(160, 168, 'DATASET_NAME'), (367, 375, 'DATASET_NAME')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-DATASET_NAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-DATASET_NAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",True
696,"with filternet, which is a pre-trained cnn. the filternet istrained on the imagenet dataset and we have fine-tuned it onour training data. the selection confidence score for the acti-vation neuron in the softmax layer is set to the subcategoryof the input image. we finally set a threshold value to decidewhether to select the candidate patch or not. fig. 8 illustratesthe candidate patch selection model.","{'entities': [(75, 83, 'DATASET_NAME')]}","[(75, 83, 'DATASET_NAME')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-DATASET_NAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",True
697,"an increasing need of running convolutional neural network (cnn) models onmobile devices with limited computing power and memory resource encouragesstudies on efficient model design. a number of efficient architectures have beenproposed in recent years, for example, mobilenet, shufflenet, and mobilenetv2.however, all these models are heavily dependent on depthwise separable convolu-tion which lacks efficient implementation in most deep learning frameworks. inthis study, we propose an efficient architecture named peleenet, which is builtwith conventional convolution instead. on imagenet ilsvrc 2012 dataset, ourproposed peleenet achieves a higher accuracy and over 1.8 times faster speed thanmobilenet and mobilenetv2 on nvidia tx2. meanwhile, peleenet is only66% of the model size of mobilenet. we then propose a real-time object detec-tion system by combining peleenet with single shot multibox detector (ssd)method and optimizing the architecture for fast speed. our proposed detectionsystem2, named pelee, achieves 76.4% map (mean average precision) on pascalvoc2007 and 22.4 map on ms coco dataset at the speed of 23.6 fps on iphone8 and 125 fps on nvidia tx2. the result on coco outperforms yolov2 inconsideration of a higher precision, 13.6 times lower computational cost and 11.3times smaller model size.","{'entities': [(584, 592, 'DATASET_NAME')]}","[(584, 592, 'DATASET_NAME')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-DATASET_NAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",True
698,we propose a variant of densenet [7] architecture called peleenet for mobile devices. peleenetfollows the connectivity pattern and some of key design principals of densenet. it is also designedto meet strict constraints on memory and computational budget. experimental results on stanforddogs [8] dataset show that our proposed peleenet is higher in accuracy than the one built with theoriginal densenet architecture by 5.05% and higher than mobilenet [1] by 6.53%. peleenet achievesa compelling result on imagenet ilsvrc 2012 [9] as well. the top-1 accuracy of peleenet is 72.1%,"{'entities': [(506, 514, 'DATASET_NAME')]}","[(506, 514, 'DATASET_NAME')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-DATASET_NAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",True
699,"b. datasetfor the experiments, we have taken the dataset fromimagenet as well as google images. also, we havecaptured a few images (both visible and thermal images)with a flir thermal imaging camera. for the test cases,we utilized the visible images captured with the flir ther-mal camera. imagenet [46] is an image dataset developedfor the 2012 imagenet large visual recognition chal-lenge (ilsvrc 2012). the dataset is structured accordingto the wordnet hierarchy, where each of the wordnet isexpressed by many word phrases called synonym set orsynset. each synset has more than 1000 images on averageand is human annotated. for our model, we have taken atotal of 35992 images (sample is shown in fig. 11) belongingto 27 different animals of 7 categories (listed in table 2).these 7 categories of animals can be broadly classified intolivestock, caprine animals, domesticated animals, andworkanimals. livestock includes milch cow, billy goat, nannygoat, and domestic sheep. caprine animals includemountainsheep, wild sheep, and wild goat. work animals includestallion, mare, mounts, wild horses, african elephants, andindian elephants.","{'entities': [(290, 298, 'DATASET_NAME'), (346, 354, 'DATASET_NAME')]}","[(290, 298, 'DATASET_NAME'), (346, 354, 'DATASET_NAME')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-DATASET_NAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-DATASET_NAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",True
700,"we build a customized stanford dogs dataset for ablation study. stanford dogs [8] dataset containsimages of 120 breeds of dogs from around the world. this dataset has been built using imagesand annotation from imagenet for the task of fine-grained image classification. we believe thedataset used for this kind of task is complicated enough to evaluate the performance of the networkarchitecture. however, there are only 14,580 training images, with about 120 images per class, in theoriginal stanford dogs dataset, which is not large enough to train the model from scratch. instead ofusing the original stanford dogs, we build a subset of ilsvrc 2012 according to the imagenet wnidused in stanford dogs. both training data and validation data are exactly copied from the ilsvrc2012 dataset. in the following chapters, the term of stanford dogs means this subset of ilsvrc2012 instead of the original one. contents of this dataset:","{'entities': [(22, 43, 'DATASET_NAME'), (210, 218, 'DATASET_NAME'), (493, 514, 'DATASET_NAME'), (669, 677, 'DATASET_NAME')]}","[(22, 43, 'DATASET_NAME'), (210, 218, 'DATASET_NAME'), (493, 514, 'DATASET_NAME'), (669, 677, 'DATASET_NAME')]","['O', 'O', 'O', 'O', 'B-DATASET_NAME', 'I-DATASET_NAME', 'L-DATASET_NAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-DATASET_NAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATASET_NAME', 'I-DATASET_NAME', 'L-DATASET_NAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-DATASET_NAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",True
701,"our peleenet is trained by pytorch with mini-batch size 512 on two gpus. the model is trainedwith a cosine learning rate annealing schedule, similar to what is used by [18] and [19]. the initiallearning rate is set to 0.18 and the total amount of epochs is 120. we then fine tune the model withthe initial learning rate of 5e-3 for 20 epochs. other hyper-parameters are the same as the one usedon stanford dogs dataset.","{'entities': [(397, 418, 'DATASET_NAME')]}","[(397, 418, 'DATASET_NAME')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATASET_NAME', 'I-DATASET_NAME', 'L-DATASET_NAME', 'O']",True
702,fine-tuned on imagenet [4] pre-trained networks. the,"{'entities': [(14, 22, 'DATASET_NAME')]}","[(14, 22, 'DATASET_NAME')]","['O', 'O', 'O', 'O', 'U-DATASET_NAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",True
703,"[9] jia deng, wei dong, richard socher, li-jia li, kai li, and li fei-fei. imagenet: a large-scalehierarchical image database. in computer vision and pattern recognition, 2009. cvpr 2009.ieee conference on, pages 248–255. ieee, 2009.","{'entities': [(75, 83, 'DATASET_NAME')]}","[(75, 83, 'DATASET_NAME')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-DATASET_NAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",True
704,"[42] j. deng, w. dong, r. socher, l.-j. li, k. li, and l. fei-fei, ‘‘imagenet:a large-scale hierarchical image database,’’ in proc. ieee conf. comput.vis. pattern recognit. (cvpr), jun. 2009, pp. 248–255.","{'entities': [(69, 77, 'DATASET_NAME')]}","[(69, 77, 'DATASET_NAME')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-DATASET_NAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",True
705,"in the spambase dataset, we have used the first 54 features, which constitutea bow. the dexter dataset has 10053 additional distractor features (indepen-dent of the class), at random locations, and was created for the nips 2003 fschallenge3. we train with a random subset of 200 patterns and evaluate on thevalidation set, since the labels for the test set are not publicly available; theresults on the validation set correlate well with the results on the test set [3].","{'entities': [(7, 23, 'DATASET_NAME'), (88, 102, 'DATASET_NAME')]}","[(7, 23, 'DATASET_NAME'), (88, 102, 'DATASET_NAME')]","['O', 'O', 'B-DATASET_NAME', 'L-DATASET_NAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATASET_NAME', 'L-DATASET_NAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",True
706,"fig. 1: test set error rates for spambase dataset, with td and tdi matrices,for 20 ≤ m ≤ 54 (average of ten train/test replications).","{'entities': [(33, 49, 'DATASET_NAME')]}","[(33, 49, 'DATASET_NAME')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATASET_NAME', 'L-DATASET_NAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",True
707,"that the proposed method, fd, is able to perform better than the supervisedmethods. fig. 2 shows the average test set error rates of the linear svm classifierfor the dexter dataset on td and tdi matrices, respectively. on the td matrix,our fd method has about the same test error rate as tv; on the tdi matrixwe get lower test error rate than tv.","{'entities': [(166, 180, 'DATASET_NAME')]}","[(166, 180, 'DATASET_NAME')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATASET_NAME', 'L-DATASET_NAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",True
708,"fig. 2: test set error rates for dexter dataset, with td and tdi matrices, for1500 ≤ m ≤ 4500 (average of ten train/test replications).","{'entities': [(33, 47, 'DATASET_NAME')]}","[(33, 47, 'DATASET_NAME')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATASET_NAME', 'L-DATASET_NAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",True
709,"abstract. new burned area datasets and top-down con-straints from atmospheric concentration measurements of py-rogenic gases have decreased the large uncertainty in fireemissions estimates. however, significant gaps remain inour understanding of the contribution of deforestation, sa-vanna, forest, agricultural waste, and peat fires to total globalfire emissions. here we used a revised version of thecarnegie-ames-stanford-approach (casa) biogeochemi-cal model and improved satellite-derived estimates of areaburned, fire activity, and plant productivity to calculate fireemissions for the 1997–2009 period on a 0.5◦ spatial reso-lution with a monthly time step. for november 2000 on-wards, estimates were based on burned area, active fire de-tections, and plant productivity from the moderate resolu-tion imaging spectroradiometer (modis) sensor. for thepartitioning we focused on the modis era. we used mapsof burned area derived from the tropical rainfall measur-ing mission (trmm) visible and infrared scanner (virs)and along-track scanning radiometer (atsr) active firedata prior to modis (1997–2000) and estimates of plantproductivity derived from advanced very high resolutionradiometer (avhrr) observations during the same period.average global fire carbon emissions according to this ver-sion 3 of the global fire emissions database (gfed3) were2.0 pg c year−1 with significant interannual variability dur-ing 1997–2001 (2.8 pg c year−1 in 1998 and 1.6 pg c year−1","{'entities': [(1313, 1343, 'DATASET_NAME')]}","[(1313, 1343, 'DATASET_NAME')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATASET_NAME', 'I-DATASET_NAME', 'I-DATASET_NAME', 'L-DATASET_NAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",True
710,table 3. confusion matrix for blood transfusion service center dataset.,"{'entities': [(30, 70, 'DATASET_NAME')]}","[(30, 70, 'DATASET_NAME')]","['O', 'O', 'O', 'O', 'O', 'O', 'B-DATASET_NAME', 'I-DATASET_NAME', 'I-DATASET_NAME', 'I-DATASET_NAME', 'L-DATASET_NAME', 'O']",True
711,performance analysis: for the blood transfusion service center dataset. the confusion matrix and figure 1 show that,"{'entities': [(30, 70, 'DATASET_NAME')]}","[(30, 70, 'DATASET_NAME')]","['O', 'O', 'O', 'O', 'O', 'B-DATASET_NAME', 'I-DATASET_NAME', 'I-DATASET_NAME', 'I-DATASET_NAME', 'L-DATASET_NAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",True
712,"objectives. provide recommendations for researchers on the use of the big five personality battery in the national social life, health, and aging project (nshap), and ensure that the battery does proxy the big five. also, describe the levels of big five traits across gender and age. method. we used an exploratory structural equation model (esem) to analyze nhsap's personality battery-, com paring nshap with the national longitudinal study of midlife in the united states (midus) and the health and retirement study (hrs).","{'entities': [(106, 161, 'DATASET'), (415, 482, 'DATASET'), (491, 524, 'DATASET')]}","[(106, 161, 'DATASET'), (415, 482, 'DATASET'), (491, 524, 'DATASET')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATASET_NAME', 'I-DATASET_NAME', 'I-DATASET_NAME', 'I-DATASET_NAME', 'I-DATASET_NAME', 'I-DATASET_NAME', 'I-DATASET_NAME', 'I-DATASET_NAME', 'I-DATASET_NAME', 'I-DATASET_NAME', 'I-DATASET_NAME', 'L-DATASET_NAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATASET_NAME', 'I-DATASET_NAME', 'I-DATASET_NAME', 'I-DATASET_NAME', 'I-DATASET_NAME', 'I-DATASET_NAME', 'I-DATASET_NAME', 'I-DATASET_NAME', 'I-DATASET_NAME', 'I-DATASET_NAME', 'I-DATASET_NAME', 'L-DATASET_NAME', 'O', 'O', 'B-DATASET_NAME', 'I-DATASET_NAME', 'I-DATASET_NAME', 'I-DATASET_NAME', 'I-DATASET_NAME', 'I-DATASET_NAME', 'L-DATASET_NAME', 'O']",True
713,"researchers agree that poor health often leads to an exit from the paid labor force     (see discussions in bazzoli, 1985; sammartino, 1987; wolfe, 1985)     . for example,     anderson, burkhauser, and quinn (1986     ) find that older men who experience a decline in health retire at a younger age than expected. recent evidence from the health and retirement study (hrs) also has shown that health status plays an important role in the early withdrawal of older workers from the labor force     (bound, schoenbaum, & waidmann, 1995)     . the intrinsic relationship between work and health has led some researchers to treat them as jointly determined, or to examine retirement and disability as alternative pathways out of the labor force     (anderson & burkhauser, 1985; chirikos & nestel, 1985; hayward et al., 1996; hayward & grady, 1990; hayward et al., 1989)     .","{'entities': [(340, 373, 'DATASET')]}","[(340, 373, 'DATASET')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATASET_NAME', 'I-DATASET_NAME', 'I-DATASET_NAME', 'I-DATASET_NAME', 'I-DATASET_NAME', 'I-DATASET_NAME', 'L-DATASET_NAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",True
